_id,name,slug,modelName,modelSlug,brandSlug,status,fuel-type,power-hp,torque-nm,clutch-type,emission-norm,engine-capacity-cc,engine-type,gearbox,transmission-type,number-of-cylinders,rpm,no-of-reverse-gears,cooling-type,motor-type,no-of-cng-cylinders,engine-model,max-speed-km-h,gradeability,mileage,driving-range-km-charge,real-world-range-km-charge,battery-type,battery-warranty,cabin-type,turning-radius-mm,chassis-type,front-suspension,rear-suspension,tiltable-cabin,gross-vehicle-weight-kg,length-mm,height-mm,wheelbase-mm,ground-clearance-mm,fuel-tank-capacity-ltr,kerb-weight-kg,payload-kg,width-mm,battery-capacity-kwh,cargo-body-length-mm,cargo-body-width-mm,cargo-body-height-mm,front-tyre-size,number-of-tyres,rear-tyre-size,front-brake-type,rear-brake-type,tyre-type,front-rim-size,rear-rim-size,charger-type,ac-charging-time,dc-fast-charging-time,battery-swapping,adjustable-driver-seat,cruise-control,cruise-control-desc,seat-type,arm-rest,driver-information-display,driver-information-display-desc,tiltable-steering,navigation-system,navigation-system-desc,seating-capacity,air-conditioner,fog-lamps,no-of-fog-lamps,mobile-charging-point,infotainment-system,infotainment-system-desc,headlamps,drive-modes,no-of-seat-belts,gps-tracking,fuel-monitoring-system,digital-instrument-cluster,size-of-the-digital-instrument-cluster,driver-seat-belt-reminder,telematics,telematics-desc,hill-hold-assist,hill-hold-assist-desc,abs,adas,adas-desc,dashcam,tyre-pressure-monitoring-system,speed-limit-device,reverse-parking-alert,blind-spot-mirror,electronics-stability-control,no-of-airbags,lane-departure-warning,autonomous-emergency-braking,collision-mitigation-system,driver-monitoring-camera,camera-360-degree
6756e85c4054c5f3bc2284cc,5775/CBC,5775-cbc,3523R,3523r,bharat-benz,onsale,Diesel,241,850,"395 mm, Single dry plate, hydraulic control",BS VI,7200,"OM 926, 6-cylinder inline, turbocharged",6-Speed,Manual (MT),6,"Max Power - 2200, Max Torque - 1200-1600",1,Liquid Cooling (Water Cooling),,,OM926,80,18.5,3.5-4.5,,,,,Sleeper Cabin,10800,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Balancer type semi-elliptical leaf spring,Yes,35000,10492,2960,5775,233,380,8610,26300,2490,,7924,,,295/90R20 | 295/80R22.5,12,295/90R20 | 295/80R22.5,Drum Brakes,Drum Brakes,"Radial (Long-distance, highway)",,20/22.5,20/22.5,,,,Yes,No,,Standard,No,Yes,Basic analog-digital cluster,Yes,No,,2 Seats,No,No,,Yes,,,Halogen Headlamps,,2 Seat belts,Yes,Yes,No,,Yes,Yes,"Fleet management system (real-time tracking, optional)",No,,Yes,,,,,Yes,,Yes,,,,,,Yes,No
6756e8604054c5f3bc2284cd,6375/CBC,6375-cbc,3523R,3523r,bharat-benz,onsale,Diesel,241,850,"395 mm, Single dry plate, hydraulic control",BS VI,7200,"OM 926, 6-cylinder inline, turbocharged",6-Speed,Manual (MT),6,"Max Power - 2200, Max Torque - 1200-1600",1,Liquid Cooling (Water Cooling),,,OM926,80,18.5,3.5-4.5,,,,,Sleeper Cabin,11850,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Balancer type semi-elliptical leaf spring,Yes,35000,11092,2960,6375,233,380,8610,26300,2490,,8534,,,295/90R20 | 295/80R22.5,12,295/90R20 | 295/80R22.5,Drum Brakes,Drum Brakes,"Radial (Long-distance, highway)",,20/22.5,20/22.5,,,,Yes,No,,Standard,No,Yes,Basic analog-digital cluster,Yes,No,,2 Seats,No,No,,Yes,,,Halogen Headlamps,,2 Seat belts,Yes,Yes,No,,Yes,Yes,"Fleet management system (real-time tracking, optional)",No,,Yes,,,,,Yes,,Yes,,,,,,Yes,No
6756e8664054c5f3bc2284ce,6375/CBC/32(ft),6375-cbc-32ft,3523R,3523r,bharat-benz,onsale,Diesel,241,850,"395 mm, Single dry plate, hydraulic control",BS VI,7200,"OM 926, 6-cylinder inline, turbocharged",6-Speed,Manual (MT),6,"Max Power - 2200, Max Torque - 1200-1600",1,Liquid Cooling (Water Cooling),,,OM926,80,18.5,3.5-4.5,,,,,Sleeper Cabin,11850,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Balancer type semi-elliptical leaf spring,Yes,35000,11992,2960,6375,233,380,8610,26300,2490,,9753,,,295/90R20 | 295/80R22.5,12,295/90R20 | 295/80R22.5,Drum Brakes,Drum Brakes,"Radial (Long-distance, highway)",,20/22.5,20/22.5,,,,Yes,No,,Standard,No,Yes,Basic analog-digital cluster,Yes,No,,2 Seats,No,No,,Yes,,,Halogen Headlamps,,2 Seat belts,Yes,Yes,No,,Yes,Yes,"Fleet management system (real-time tracking, optional)",No,,Yes,,,,,Yes,,Yes,,,,,,Yes,No
6756e86b4054c5f3bc2284cf,5175/19 Cum/Box Body,5175-19-cum-box-body,3528C,3528c,bharat-benz,onsale,Diesel,281,1100,430 mm Single dry plate hydraulic control,"BS VI, OBD 2",7200,OM926,9-Speed,Manual (MT),6,"Max Power - 2200, Max Torque - 1200-1600",1,Liquid Cooling (Water Cooling),,,OM926,60,45.2,2.5-3.5,,,,,Day Cabin,11550,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Bogie Suspension,Yes,35000,8085,2983,5175,290,215,14400,20600,2490,,,,,11x20,12,11x20,Drum Brakes,Drum Brakes,"Radial (Long-distance, highway)",,20,20,,,,Yes,No,,Standard,No,Yes,Digital cluster with vehicle and service info,Yes,No,,2 Seats,No,No,,Yes,Basic Audio System,"Basic Audio System: FM/AM Radio, AUX input, USB support",Halogen Headlamps,,2 Seat belts,Yes,Yes,No,,Yes,Yes,"Truckconnect (geo-fencing, vehicle tracking, trip history, fuel monitoring)",No,,Yes,,,,,Yes,Yes,Yes,,,No,No,No,Yes,No
6756e8704054c5f3bc2284d0,5175/CBC,5175-cbc,3528C,3528c,bharat-benz,onsale,Diesel,281,1100,430 mm Single dry plate hydraulic control,"BS VI, OBD 2",7200,OM926,9-Speed,Manual (MT),6,"Max Power - 2200, Max Torque - 1200-1600",1,Liquid Cooling (Water Cooling),,,OM926,60,45.2,2.5-3.5,,,,,Day Cabin,11550,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Bogie Suspension,Yes,35000,8085,2983,5175,290,215,14400,20600,2490,,,,,11x20,12,11x20,Drum Brakes,Drum Brakes,"Radial (Long-distance, highway)",,20,20,,,,Yes,No,,Standard,No,Yes,Digital cluster with vehicle and service info,Yes,No,,2 Seats,,,,Yes,Basic Audio System,"Basic Audio System: FM/AM Radio, AUX input, USB support",Halogen Headlamps,,2 Seat belts,Yes,Yes,No,,Yes,Yes,"Truckconnect (geo-fencing, vehicle tracking, trip history, fuel monitoring)",No,,Yes,,,,,Yes,Yes,Yes,,,No,No,No,Yes,No
6756e8754054c5f3bc2284d1,5175/23 Cum/Box Body,5175-23-cum-box-body,3528CM,3528cm,bharat-benz,expired,Diesel,281,1100,430 mm Single dry plate hydraulic control,BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,60,51.4,,,,,,Day Cabin,11550,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Bogie Suspension,,35000,8085,2962,5175,359,215,,,,,,,,12x20 -20 PR,12,12x20 -20 PR,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e87a4054c5f3bc2284d2,5175/CBC/23 Cum,5175-cbc-23-cum,3528CM,3528cm,bharat-benz,expired,Diesel,281,1100,430 mm Single dry plate hydraulic control,BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,60,51.4,,,,,,Day Cabin,11550,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Bogie Suspension,,35000,8085,2962,5175,359,215,,,,,,,,12x20 -20 PR,12,12x20 -20 PR,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e87e4054c5f3bc2284d3,5175/18 Cum/Scoop Body,5175-18-cum-scoop-body,3528CM,3528cm,bharat-benz,expired,Diesel,281,1100,430 mm Single dry plate hydraulic control,BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,60,51.4,,,,,,Day Cabin,11550,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Bogie Suspension,,35000,8085,2962,5175,359,215,,,,,,,,12x20 -20 PR,12,12x20 -20 PR,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8824054c5f3bc2284d4,5175/CBC/18 Cum,5175-cbc-18-cum,3528CM,3528cm,bharat-benz,expired,Diesel,281,1100,430 mm Single dry plate hydraulic control,BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,60,51.4,,,,,,Day Cabin,11550,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Bogie Suspension,,35000,8085,2962,5175,359,215,,,,,,,,12x20 -20 PR,12,12x20 -20 PR,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8874054c5f3bc2284d5,3300/CBC,3300-cbc,4023TT,4023tt,bharat-benz,onsale,Diesel,241,850,395 mm Single dry plate hydraulic control,"BS VI, OBD 2",7200,"OM926, 6-cylinder, Turbocharged",9-Speed,Manual (MT),6,"Max Power - 2200, Max Torque - 1200-1600",1,Liquid Cooling (Water Cooling),,,OM926,80,26.2,3.5,,,,,Sleeper Cabin,6400,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Semi-elliptical Leaf spring,Yes,39500,5780,2960,3300,237,455,7150,32350,2490,,12192,2438,2591,295/90R20 | 295/80R22.5,14,295/90R20 | 295/80R22.5,Drum Brakes,Drum Brakes,"Radial (Long-distance, highway)",,,,,,,Yes,Yes,Improved cruise control with intelligent gradient monitoring,Standard,,Yes,Digital Instrument Cluster,Yes,No,,2 Seats,Yes,Yes,,Yes,Basic Audio System,"Basic Audio System: FM/AM Radio, AUX input, USB support",Halogen Headlamps,,2 Seat belts,Yes,Yes,Yes,,Yes,Yes,Interactive portal for fleet monitoring,,,Yes,,,,,Yes,,Yes,,,,,,No,
6756e8924054c5f3bc2284d6,6775/CBC,6775-cbc,4228R,4228r,bharat-benz,expired,Diesel,281,1100,"Single Dry Plate,Hydraulic Control 395mm",BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,80,29,,,,,,Day Cabin,24000,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Balancer type semi-elliptical leaf spring,,42000,11792,2939,6775,229,310,,,,,,,,295/90R20,14,295/90R20,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8984054c5f3bc2284d7,6575/CBC,6575-cbc,4228R,4228r,bharat-benz,expired,Diesel,281,1100,"Single Dry Plate,Hydraulic Control 395mm",BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,80,29,,,,,,Day Cabin,24000,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Balancer type semi-elliptical leaf spring,,42000,10992,2939,6575,222,330,,,,,,,,295/90R20,14,295/90R20,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e89e4054c5f3bc2284d8,6775/CBC/(31.3ft),6775-cbc-313ft,4228R,4228r,bharat-benz,expired,Diesel,281,1100,"Single Dry Plate,Hydraulic Control 395mm",BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,80,29,,,,,,Day Cabin,24000,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Balancer type semi-elliptical leaf spring,,42000,11792,2939,6775,229,310,,,,,,,,295/90R20,14,295/90R20,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8a24054c5f3bc2284d9,3600/CBC,3600-cbc,5028T,5028t,bharat-benz,expired,Diesel,281,1100,430 mm Single dry plate hydraulic control,BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,80,24.3,,,,,,Day Cabin,6550,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Semi-elliptical Leaf spring,,49960,6063,2975,3600,304,455,,,,,,,,11.00 R20,18,11.00 R20,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8a74054c5f3bc2284da,3600/CBC,3600-cbc,5228T,5228t,bharat-benz,expired,Diesel,281,1100,"Single Dry Plate, Hydraulic Control 430, 4.5 mm High Wear",BS VI,7200,OM926,9-Speed,Manual (MT),6,,,,,,,80,23.3,,,,,,Day Cabin,13100,C-Chassis,Parabolic Type Leaf Spring with 2 Hydraulic Shock Absorbers Anti-Roll Bar,Semi-elliptical Leaf spring,,52000,6063,2975,3600,304,455,,,,,,,,295/80R22.5,18,295/80R22.5,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8ac4054c5f3bc2284db,3975/CBC,3975-cbc,5528TT,5528tt,bharat-benz,expired,Diesel,281,1120,"Single dry plate, Hydraulic control with clutch booster, 430mm",BS VI,6372,DE210,9-Speed,Manual (MT),6,,,,,,,80,24.6,,,,,,Day Cabin,8050,C-Chassis,Parabolic Type Leaf Spring with shock absorbers,Inverted semi elliptic (Tandem Bogie),,55000,6865,2975,3975,264,290,,,,,,,,295/80R22.5,22,295/80R22.5,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8b14054c5f3bc2284dc,2580/CBC,2580-cbc,Pro 2049,pro-2049,eicher,,Diesel,100,285,280 mm,BS VI,2000,"E366, 3 Cylinder, 4 Valve, 2 litre CRS",ET 30S5 (5F + 1R),Manual,3,,,,,,,80,34,11,,,,,Day Cabin (1.8m wide tiltable cabin with new interiors and lot of utility features),5000,C-Chassis,Grease free semi-elliptical leaves (with anti-roll bars),Grease free semi-elliptical leaves (with anti-roll bars),Yes,4995,,,2580,160,60,2295,2358,,,,,,225/75 R16 / 7.00 x 16 - 14PR,4,225/75 R16 / 7.00 x 16 - 14PR,,,,,,,,,,Yes,Yes,,Standard,No,Yes,,Yes,No,,Driver + 2 Passenger,NO,,,,,,,,,,,,,,Optional,,No,,No,,,,,,,,,,,,,,
6756e8b54054c5f3bc2284dd,2935/CBC,2935-cbc,Pro 2050,pro-2050,eicher,onsale,Diesel,100,285,280,BS VI,2000,E366 4 Valve 2 Litre CRS,5-Speed,Manual,3,,,,,,,80,35,,,,,,Day Cabin,5750,C-Chassis,Grease free semi elliptical leaves (with anti roll bars),Grease free semi elliptical leaves (with anti roll bars),,5400,,,2935,190,60,,,,,,,,7.50X16-16PR,4,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8ba4054c5f3bc2284de,2670/CBC,2670-cbc,Pro 2055,pro-2055,eicher,onsale,Diesel,100,285,280,BS VI,2000,"E 366, 4 Valve 2 Liter CRS",5-Speed,Manual,3,,,,,,,80,26,,,,,,Day Cabin,5250,C-Chassis,Grease free Semi-elliptical laminated leaves shock absorber and anti-roll bar,Grease free Semi-elliptical laminated leafs with helper,,6950,,,2670,190,60,,,,,,,,7.50X16-16PR,6,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8be4054c5f3bc2284df,2670/FSD,2670-fsd,Pro 2055,pro-2055,eicher,onsale,Diesel,100,285,280,BS VI,2000,"E 366, 4 Valve 2 Liter CRS",5-Speed,Manual,3,,,,,,,80,26,,,,,,Day Cabin,5250,C-Chassis,Grease free Semi-elliptical laminated leaves shock absorber and anti-roll bar,Grease free Semi-elliptical laminated leafs with helper,,6950,,,2670,190,60,,,,,,,,7.50X16-16PR,6,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8c24054c5f3bc2284e0,2670/HSD,2670-hsd,Pro 2055,pro-2055,eicher,onsale,Diesel,100,285,280,BS VI,2000,"E 366, 4 Valve 2 Liter CRS",5-Speed,Manual,3,,,,,,,80,26,,,,,,Day Cabin,5250,C-Chassis,Grease free Semi-elliptical laminated leaves shock absorber and anti-roll bar,Grease free Semi-elliptical laminated leafs with helper,,6950,,,2670,190,60,,,,,,,,7.50X16-16PR,6,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8c74054c5f3bc2284e1,2670/CBC,2670-cbc,Pro 2055K,pro-2055k,eicher,onsale,Diesel,100,285,280,BS VI,2000,"E 366, 4 Valve 2 Liter CRS",5-Speed,Manual,3,,,,,,,80,26,,,,,,Day Cabin,5250,C-Chassis,Grease free Semi-elliptical laminated leaves shock absorber and anti-roll bar,Grease free Semi-elliptical laminated leafs with helper,,5490,,,2670,190,60,,,,,,,,7.50X16-16PR,6,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8cb4054c5f3bc2284e2,2670/FSD,2670-fsd,Pro 2055K,pro-2055k,eicher,onsale,Diesel,100,285,280,BS VI,2000,"E 366, 4 Valve 2 Liter CRS",5-Speed,Manual,3,,,,,,,80,26,,,,,,Day Cabin,5250,C-Chassis,Grease free Semi-elliptical laminated leaves shock absorber and anti-roll bar,Grease free Semi-elliptical laminated leafs with helper,,5490,,,2670,190,60,,,,,,,,7.50X16-16PR,6,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8d04054c5f3bc2284e3,2670/DSD/2.8 Cum,2670-dsd-28-cum,Pro 2055T,pro-2055t,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,37,,,,,,Day Cabin,5250,C-Chassis,Grease free Semi-elliptical laminated leaves shock absorber and anti-roll bar,Grease free Semi-elliptical laminated leaves helper,,6950,,,2670,195,60,,,,,,,,7.50X16-16PR,6,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8d54054c5f3bc2284e4,2670/FBT/2.8 Cum,2670-fbt-28-cum,Pro 2055T,pro-2055t,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,37,,,,,,Day Cabin,5250,C-Chassis,Grease free Semi-elliptical laminated leaves shock absorber and anti-roll bar,Grease free Semi-elliptical laminated leaves helper,,6950,,,2670,195,60,,,,,,,,7.50X16-16PR,6,7.50X16-16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8ed4054c5f3bc2284e9,2935/HSD,2935-hsd,Pro 2059XP,pro-2059-xp,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,28,,,,,,Day Cabin,5800,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease free Semi-elliptical laminated leafs with helper,,7490,,,2935,195,100,,,,,,,,8.25X 16- 16PR,4,8.25X 16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8f34054c5f3bc2284ea,2935/CBC,2935-cbc,Pro 2059XP,pro-2059-xp,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,28,,,,,,Day Cabin,5800,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease free Semi-elliptical laminated leafs with helper,,7490,,,2935,195,100,,,,,,,,8.25X 16- 16PR,4,8.25X 16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8f84054c5f3bc2284eb,3770/HSD/16ft,3770-hsd-16ft,Pro 2059XP,pro-2059-xp,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,28,,,,,,Day Cabin,7400,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease free Semi-elliptical laminated leafs with helper,,7490,,,3770,195,100,,,,,,,,8.25X 16- 16PR,4,8.25X 16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e8fc4054c5f3bc2284ec,3770/CBC/16ft,3770-cbc-16ft,Pro 2059XP,pro-2059-xp,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,28,,,,,,Day Cabin,7400,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease free Semi-elliptical laminated leafs with helper,,7490,,,3770,195,100,,,,,,,,8.25X 16- 16PR,4,8.25X 16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e9024054c5f3bc2284ed,3770/HSD,3770-hsd,Pro 2059XP,pro-2059-xp,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,28,,,,,,Day Cabin,7400,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease free Semi-elliptical laminated leafs with helper,,7490,,,3770,195,100,,,,,,,,8.25X 16- 16PR,4,8.25X 16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e9064054c5f3bc2284ee,3770/CBC,3770-cbc,Pro 2059XP,pro-2059-xp,eicher,onsale,Diesel,120,350,310,BS VI,3000,E474 4 Valve 3 Litre CRS,5-Speed,Manual,4,,,,,,,80,28,,,,,,Day Cabin,7400,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease free Semi-elliptical laminated leafs with helper,,7490,,,3770,195,100,,,,,,,,8.25X 16- 16PR,4,8.25X 16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e90b4054c5f3bc2284ef,2935/DSD,2935-dsd,Pro 2075,pro-2075,eicher,onsale,Diesel,120,350,Clutch dia 310,BS VI,3000,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,11600,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,2935,195,100,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e9104054c5f3bc2284f0,2935/HSD,2935-hsd,Pro 2075,pro-2075,eicher,onsale,Diesel,120,350,Clutch dia 310,BS VI,3000,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,13300,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,2935,195,100,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e9144054c5f3bc2284f1,2935/CBC,2935-cbc,Pro 2075,pro-2075,eicher,onsale,Diesel,120,350,Clutch dia 310,BS VI,3000,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,11600,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,2935,195,100,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e9194054c5f3bc2284f2,3770/HSD,3770-hsd,Pro 2075,pro-2075,eicher,onsale,Diesel,95,350,Clutch dia 310,BS VI,3300,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,14800,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,3770,195,320,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e91e4054c5f3bc2284f3,3770/CBC,3770-cbc,Pro 2075,pro-2075,eicher,onsale,Diesel,95,350,Clutch dia 310,BS VI,3300,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,14800,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,3770,195,320,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e9234054c5f3bc2284f4,3370/HSD,3370-hsd,Pro 2075,pro-2075,eicher,onsale,Diesel,120,350,Clutch dia 310,BS VI,3000,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,13300,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,3370,195,100,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e9284054c5f3bc2284f5,3970/CBC,3970-cbc,Pro 2075,pro-2075,eicher,onsale,Diesel,95,350,Clutch dia 310,BS VI,3300,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,15600,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,3970,195,320,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756e92d4054c5f3bc2284f6,3370/CBC,3370-cbc,Pro 2075,pro-2075,eicher,onsale,Diesel,120,350,Clutch dia 310,BS VI,3000,E474 4 Valve 3 Litre CRS Turbocharged Intercooled,5-Speed,Manual,4,,,,,,,80,31,,,,,,Day Cabin,,C-Chassis,Grease free Semi-elliptical laminated leafs with shock absorber,Grease Free Semi elliptical leaf springs,,7490,,,3370,195,100,,3916,,,,,,7.50X16- 16PR,6,7.50X16- 16PR,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
